Id,Title,Synopsis,Overview,ResourceID,Adding Resources
178,乐学华文 - 放心出去看 - 第一集 - Gracious Planet - Ep 1,"主持人李国煌将带领观众到不同国家，看看当地的人文素养。通过比较其他国家的人文素质和生活习惯，看看地球的另一端，也能有如此优雅、文明的社会和人民。在节目里，主持人将与一名外国朋友，随着当地家庭一起生活为引，通过他们的生活，遇到的人和事，感受当地人的文化素养。间中两位主持人会有感而发，比较自己生长的国家环境和当地的生活方式有什么差异。 <br/>Host Mark Lee travels to various countries to take a closer look at their local cultures and lifestyles, and experience the hospitality of each society and its residents. In each episode, Mark and another friend stay with a host family and come to understand the culture of their host country more deeply through their daily encounters and also comparing them with their own lifestyles back home.","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T3Ex02,
179,乐学华文 - 书包太重 - 第六集 - My School Daze - Ep 6,"传统华校出身的资深老师谭向春怀才不遇，黯然离开母语教师的岗位，加入太太康巧珍的邻里补习中心。与向春弟弟向风交往的麻辣老师张洛芸，善用花招来获取学生欢心。原本想在教育界平步青云的她，却在伤害了师生关系和升迁无望的情况下离职。加入巧珍的补习中心后，洛芸鼓吹精英教育，向春却坚持有教无类，结果洛芸拉着向风另起炉灶，成立只限精英的高档补习中心。另一边厢，怕输的唐安迪夫妇发现孩子德华念书普通，厨艺天赋却很惊人，他俩终于接受孩子不是读书的料，不排除将来让他往饮食业发展。自认是完美母亲的巧珍惊觉对孩子的管教出了偏差。才女型的女儿无法接受输给中国插班生，暴露了素养的缺乏。儿子则为羽毛球撒谎逃课。夫妻俩几经思量和协调，教导孩子正确的价值观，也肯定了儿子在运动方面的潜能，考虑让他进体育学校。洛芸得知以往的学生患上忧郁症后，全心帮助学生振作起来。这使洛芸认同了向春有教无类的观念，并重返学校，踏实执教。<br/>This drama serial follows the lives of several characters involved in the education sector in Singapore, including ex-teacher Tan Xiangchun, his wife Kang Qiaozhen, who owns a tuition centre, and their children: star pupil Tan Yixin and badminton ace Tan Yijie; and Xiangchun's free-spirited younger brother Tan Xiangfeng and sassy. ambitious Zhang Luoyun, who also eventually leaves teaching and first joins Qiaozhen's tuition centre before starting her own premium tuition centre that accepts only outstanding students. Also featured are Tang Andi and Tao Guijuan,  the stingy, over-anxious parents of Dehua, who is an average student, but has a talent for cooking.","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T3Ex03,
180,乐学华文 - 书包太重 - 第五集 - My School Daze - Ep 5,"传统华校出身的资深老师谭向春怀才不遇，黯然离开母语教师的岗位，加入太太康巧珍的邻里补习中心。与向春弟弟向风交往的麻辣老师张洛芸，善用花招来获取学生欢心。原本想在教育界平步青云的她，却在伤害了师生关系和升迁无望的情况下离职。加入巧珍的补习中心后，洛芸鼓吹精英教育，向春却坚持有教无类，结果洛芸拉着向风另起炉灶，成立只限精英的高档补习中心。另一边厢，怕输的唐安迪夫妇发现孩子德华念书普通，厨艺天赋却很惊人，他俩终于接受孩子不是读书的料，不排除将来让他往饮食业发展。自认是完美母亲的巧珍惊觉对孩子的管教出了偏差。才女型的女儿无法接受输给中国插班生，暴露了素养的缺乏。儿子则为羽毛球撒谎逃课。夫妻俩几经思量和协调，教导孩子正确的价值观，也肯定了儿子在运动方面的潜能，考虑让他进体育学校。洛芸得知以往的学生患上忧郁症后，全心帮助学生振作起来。这使洛芸认同了向春有教无类的观念，并重返学校，踏实执教。<br/>This drama serial follows the lives of several characters involved in the education sector in Singapore, including ex-teacher Tan Xiangchun, his wife Kang Qiaozhen, who owns a tuition centre, and their children: star pupil Tan Yixin and badminton ace Tan Yijie; and Xiangchun's free-spirited younger brother Tan Xiangfeng and sassy. ambitious Zhang Luoyun, who also eventually leaves teaching and first joins Qiaozhen's tuition centre before starting her own premium tuition centre that accepts only outstanding students. Also featured are Tang Andi and Tao Guijuan,  the stingy, over-anxious parents of Dehua, who is an average student, but has a talent for cooking.","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T3Ex04,
181,乐学华文 - 我们的大日子- 第十一集 - Of Rites And Rituals - Ep 11,"此节目是想让观众见识一下一些新加坡人所庆祝的色彩缤纷的节日。在每一集，我们跟随他们的筹备的庆祝仪式和仪式的主角。在展示的节日不同类型的发现和参与过程中，将揭开一系列独特的文化，社会习惯和各民族的习俗。<br/>In each episode, Of Rites and Rituals follows the process of preparation, participation and performance for a particular festival that is celebrated in Singapore.  This showcase reveals and promotes deeper understanding of each unique culture and its people. ","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T3Ex05,
182,乐学华文 - 馆我去哪里 - 第三集 - Amuse Me - Ep 3,"此节目将带领观众展开一段有趣又好玩的博物馆之旅。每集的节目，两位主持人将为大家介绍新加坡各个大大小小的博物馆，从而了解更多有关新加坡早期的发展以及文化历史等。<br/> Amuse Me takes the viewers on an interesting, fun journey through the various museums in Singapore, leading to a better understanding of the nation's early days, its development, and the various cultural histories embodied within.","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T3Ex06,
183,乐学华文 - 绳之以法 2009 - 第七集 - Crime Watch 2009 - Ep 7,"《绳之以法》节目中，观众们将可以通过一系列的扮演片段，看到警方如何找出疑点、捉拿嫌犯，以及如何成功破案等。节目也将告诉观众们如何更有效地防止罪案的发生，并借此提高公众们“罪案虽少，仍需警惕”的意识 <br/> Through a series of reenactments, viewers are able to see how the local police force works to investigate crimes and solve cases. Crime Watch also gives tips on protecting oneself from being a victim of crime, and reminds viewers that ""Low Crime Doesn't Mean No Crime"". ","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T3Ex07,
184,乐学华文 - 游学列车 - 第三集 - Super Train - Ep 3,"《游学列车》是由两位年轻的艺人李腾和Pornsok主持。他们将带领小朋友展开一段历史与人文之旅。每集的节目将会有两组的小朋友接受挑战，他们会到全岛各大地铁站寻找提示以完成任务，而在最段时间内完成任务的一组将会是赢家。<br/> Hosts Lee Teng and Pornsak take children on a journey through history. Each week, two groups of children race against each other in challenges that see them visiting train stations all over Singapore to complete given tasks.","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T4Ex01,
185,乐学华文 - 游学列车 - 第一集 - Super Train - Ep 1,"《游学列车》是由两位年轻的艺人李腾和Pornsok主持。他们将带领小朋友展开一段历史与人文之旅。每集的节目将会有两组的小朋友接受挑战，他们会到全岛各大地铁站寻找提示以完成任务，而在最段时间内完成任务的一组将会是赢家。<br/> Hosts Lee Teng and Pornsak take children on a journey through history. Each week, two groups of children race against each other in challenges that see them visiting train stations all over Singapore to complete given tasks.","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T4Ex02,
186,乐学华文 - 我们的大日子 - 第十集 - Of Rites And Rituals - Ep 10,"此节目是想让观众见识一下一些新加坡人所庆祝的色彩缤纷的节日。在每一集，我们跟随他们的筹备的庆祝仪式和仪式的主角。在展示的节日不同类型的发现和参与过程中，将揭开一系列独特的文化，社会习惯和各民族的习俗。<br/>In each episode, Of Rites and Rituals follows the process of preparation, participation and performance for a particular festival that is celebrated in Singapore.  This showcase reveals and promotes deeper understanding of each unique culture and its people. ","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T4Ex03,
187,乐学华文 - 成语万花筒 - 第十二集 - Proverb Kaleidoscope - Ep 12,"《成语万花筒》节目是一个鼓励大家多学成语，多用成语的比赛节目。节目中一共邀请了本地12所小学的学生来参与比赛，而每所学校将派出4名同学参加比赛。他们将在两位老师的带领之下，面对三个回合的挑战。<br/>Proverb Kaleidoscope is a competition that encourages the learning and use of proverbs in daily life. Each of twelve schools sends four representatives, under the guidance of two teachers, to participate in three challenge rounds.","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T4Ex04,
188,乐学华文 - 成语万花筒 - 第七集 - Proverb Kaleidoscope - Ep 7,"《成语万花筒》节目是一个鼓励大家多学成语，多用成语的比赛节目。节目中一共邀请了本地12所小学的学生来参与比赛，而每所学校将派出4名同学参加比赛。他们将在两位老师的带领之下，面对三个回合的挑战。<br/>Proverb Kaleidoscope is a competition that encourages the learning and use of proverbs in daily life. Each of twelve schools sends four representatives, under the guidance of two teachers, to participate in three challenge rounds.","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T4Ex05,
189,乐学华文 - 游学列车 - 第八集 - Super Train - Ep 8,"《游学列车》是由两位年轻的艺人李腾和Pornsok主持。他们将带领小朋友展开一段历史与人文之旅。每集的节目将会有两组的小朋友接受挑战，他们会到全岛各大地铁站寻找提示以完成任务，而在最段时间内完成任务的一组将会是赢家。<br/> Hosts Lee Teng and Pornsak take children on a journey through history. Each week, two groups of children race against each other in challenges that see them visiting train stations all over Singapore to complete given tasks.","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T4Ex06,
190,乐学华文 - 阿公阿嬷好介绍 - 第十集 - Dialect Delights - Ep 10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,"先辈们从中国移民南来之后，也把属于自家特色的家乡菜带过来。各个籍贯的家乡菜汇聚小小的新加坡，百花齐放。 这个节目就要以轻松短剧的手法，带你全岛走一走，寻找代表不同籍贯的特色菜肴，了解其制作过程、菜肴背后的故事，以及其中蕴含的饮食文化。 <br/>When our forefathers came from China, they brought with them the distinctive dishes and cooking styles of their home villages, which have flourished in Singapore. Dialect Delights takes us around the island in search of some of the dishes that are unique to different dialect groups; not only to see how they are made and hear about the stories behind them, but also to understand the culinary culture embedded in these dishes.","《乐学华文》是采用新传媒影片进行华文趣味教学的华语教学资源。它以摘取短片内容来设计活动为主，包揽家庭、社会、环保、运动等多项主题。孩子能通过一系列生动、有趣的活动来激发他们对学习华文的兴趣，并有效提高他们听、说、读、写的能力。<br/>《乐学华文》comprises engaging Chinese-language activities, designed using MediaCorp video content as the main stimulus. The resources cover a wide variety of themes, such as family, society, environmental protection, and sports. These vivid and interesting activities will inspire children’s interest in learning Chinese, while effectively improving their listening, speaking, reading, and writing skills.",LuV_CL_P4T4Ex07,